estado;cidade;populacao;pib;pib_percapita;sigla;regiao
PERNAMBUCO;Jatauba;15365;59477.77734375;3870.98999023;PE;NORDESTE
PERNAMBUCO;Salgueiro;55435;315104.03125;5684.20996094;PE;NORDESTE
PERNAMBUCO;Pombos;22120;106317.171875;4806.37988281;PE;NORDESTE
PERNAMBUCO;Tracunhaem;13265;63237.58984375;4767.25;PE;NORDESTE
PERNAMBUCO;Joao Alfredo;29875;121253.921875;4058.70996094;PE;NORDESTE
PERNAMBUCO;Cha Grande;17924;92091.6328125;5137.89990234;PE;NORDESTE
PERNAMBUCO;Sao Lourenco da Mata;99945;430601.3125;4308.37988281;PE;NORDESTE
PERNAMBUCO;Sanharo;18723;82603.203125;4411.85986328;PE;NORDESTE
PERNAMBUCO;Carnaubeira da Penha;12451;44609.3125;3582.79003906;PE;NORDESTE
PERNAMBUCO;Belem de Maria;9703;37656.3515625;3880.89990234;PE;NORDESTE
PERNAMBUCO;Ipojuca;75512;7082403.0;93791.75;PE;NORDESTE
PERNAMBUCO;Pesqueira;64454;290683.65625;4509.93994141;PE;NORDESTE
PERNAMBUCO;Ribeirao;39317;211137.0625;5370.12011719;PE;NORDESTE
PERNAMBUCO;Itapissuma;24406;558914.875;22900.72070312;PE;NORDESTE
PERNAMBUCO;Calcado;11619;54108.05078125;4656.85986328;PE;NORDESTE
PERNAMBUCO;Saloa;15547;62361.6015625;4011.16992188;PE;NORDESTE
PERNAMBUCO;Catende;35251;147808.4375;4193.02978516;PE;NORDESTE
PERNAMBUCO;Panelas;25500;88732.6171875;3479.70996094;PE;NORDESTE
PERNAMBUCO;Olinda;397268;2601107.5;6547.49023438;PE;NORDESTE
PERNAMBUCO;Manari;18097;61100.4453125;3376.27001953;PE;NORDESTE
PERNAMBUCO;Calumbi;7977;23538.6875;2950.82006836;PE;NORDESTE
PERNAMBUCO;Machados;11802;45951.76171875;3893.56005859;PE;NORDESTE
PERNAMBUCO;Amaraji;20509;89110.390625;4344.93994141;PE;NORDESTE
PERNAMBUCO;Pocao;11503;42065.83984375;3656.94995117;PE;NORDESTE
PERNAMBUCO;Pedra;20788;121027.7890625;5822.0;PE;NORDESTE
PERNAMBUCO;Lagoa dos Gatos;15567;54602.00390625;3507.55004883;PE;NORDESTE
PERNAMBUCO;Ferreiros;11456;56014.265625;4889.50976562;PE;NORDESTE
PERNAMBUCO;Santa Filomena;14694;45260.94140625;3080.22998047;PE;NORDESTE
PERNAMBUCO;Santa Terezinha;10184;36137.47265625;3548.45996094;PE;NORDESTE
PERNAMBUCO;Alianca;35235;158148.59375;4488.39013672;PE;NORDESTE
PERNAMBUCO;Palmeirina;8481;33307.78515625;3927.34008789;PE;NORDESTE
PERNAMBUCO;Jucati;11086;51672.58984375;4661.06982422;PE;NORDESTE
PERNAMBUCO;Agrestina;22591;107200.359375;4745.27001953;PE;NORDESTE
PERNAMBUCO;Taquaritinga do Norte;22657;104318.1484375;4604.22998047;PE;NORDESTE
PERNAMBUCO;Petrolandia;32568;537801.375;16513.1796875;PE;NORDESTE
PERNAMBUCO;Abreu e Lima;96266;747228.4375;7762.12011719;PE;NORDESTE
PERNAMBUCO;Moreilandia;10584;42880.90234375;4051.47998047;PE;NORDESTE
PERNAMBUCO;Bonito;40832;182380.953125;4466.62011719;PE;NORDESTE
PERNAMBUCO;Vitoria de Santo Antao;126399;1023204.5625;8095.04003906;PE;NORDESTE
PERNAMBUCO;Sirinhaem;38610;217645.296875;5637.02001953;PE;NORDESTE
PERNAMBUCO;Igarassu;100191;1057750.375;10557.33984375;PE;NORDESTE
PERNAMBUCO;Triunfo;15770;57674.40234375;3657.2199707;PE;NORDESTE
PERNAMBUCO;Jurema;15552;60705.8203125;3903.40991211;PE;NORDESTE
PERNAMBUCO;Xexeu;14887;57439.78125;3858.38989258;PE;NORDESTE
PERNAMBUCO;Quixaba;7116;26894.39648438;3779.42993164;PE;NORDESTE
PERNAMBUCO;Ilha de Itamaraca;18658;94137.2109375;5045.41015625;PE;NORDESTE
PERNAMBUCO;Primavera;12364;68269.6796875;5521.64990234;PE;NORDESTE
PERNAMBUCO;Itaiba;27631;152252.21875;5510.20019531;PE;NORDESTE
PERNAMBUCO;Lajedo;34809;168724.875;4847.16015625;PE;NORDESTE
PERNAMBUCO;Sao Joaquim do Monte;21872;87932.0546875;4020.30004883;PE;NORDESTE
PERNAMBUCO;Buenos Aires;13675;51370.76171875;3756.55004883;PE;NORDESTE
PERNAMBUCO;Ipubi;27353;109918.828125;4018.5300293;PE;NORDESTE
PERNAMBUCO;Sao Jose da Coroa Grande;18555;72025.234375;3881.7199707;PE;NORDESTE
PERNAMBUCO;Parnamirim;19850;89271.609375;4497.31005859;PE;NORDESTE
PERNAMBUCO;Frei Miguelinho;14855;52487.42578125;3533.32006836;PE;NORDESTE
PERNAMBUCO;Brejo da Madre de Deus;42250;161963.40625;3833.44995117;PE;NORDESTE
PERNAMBUCO;Condado;24403;98794.625;4048.45996094;PE;NORDESTE
PERNAMBUCO;Serrita;18958;68741.2734375;3625.97998047;PE;NORDESTE
PERNAMBUCO;Surubim;56795;265122.8125;4668.06982422;PE;NORDESTE
PERNAMBUCO;Jaboatao dos Guararapes;687688;7068777.5;10279.04980469;PE;NORDESTE
PERNAMBUCO;Rio Formoso;21815;146614.40625;6720.81005859;PE;NORDESTE
PERNAMBUCO;Maraial;12303;82864.140625;6735.27978516;PE;NORDESTE
PERNAMBUCO;Vicencia;27883;155211.25;5566.52001953;PE;NORDESTE
PERNAMBUCO;Gravata;75229;382127.21875;5079.52001953;PE;NORDESTE
PERNAMBUCO;Jaqueira;12642;47317.8203125;3742.90991211;PE;NORDESTE
PERNAMBUCO;Lagoa Grande;22408;200862.234375;8963.86035156;PE;NORDESTE
PERNAMBUCO;Escada;62604;327138.03125;5225.50976562;PE;NORDESTE
PERNAMBUCO;Orobo;22239;91671.5703125;4122.10986328;PE;NORDESTE
PERNAMBUCO;Brejinho;7369;26529.21679688;3600.11010742;PE;NORDESTE
PERNAMBUCO;Itapetim;14063;49816.1640625;3542.36010742;PE;NORDESTE
PERNAMBUCO;Afogados da Ingazeira;35528;174596.234375;4914.33007812;PE;NORDESTE
PERNAMBUCO;Sertania;35914;161626.96875;4500.39013672;PE;NORDESTE
PERNAMBUCO;Jupi;14461;70330.21875;4863.43994141;PE;NORDESTE
PERNAMBUCO;Passira;28518;105706.2578125;3706.64990234;PE;NORDESTE
PERNAMBUCO;Bodoco;34988;135253.546875;3865.70996094;PE;NORDESTE
PERNAMBUCO;Recife;1561659;24835340.0;15903.1796875;PE;NORDESTE
PERNAMBUCO;Belem de Sao Francisco;21342;98158.421875;4599.31005859;PE;NORDESTE
PERNAMBUCO;Cha de Alegria;12185;43013.71875;3530.05004883;PE;NORDESTE
PERNAMBUCO;Iati;18350;70813.296875;3859.04003906;PE;NORDESTE
PERNAMBUCO;Betania;12011;42571.109375;3544.34008789;PE;NORDESTE
PERNAMBUCO;Toritama;33206;151669.125;4567.52001953;PE;NORDESTE
PERNAMBUCO;Solidao;6123;22864.5859375;3734.20996094;PE;NORDESTE
PERNAMBUCO;Arcoverde;68000;353226.59375;5194.50976562;PE;NORDESTE
PERNAMBUCO;Tabira;27219;99592.4375;3658.92993164;PE;NORDESTE
PERNAMBUCO;Caruaru;298501;2420401.5;8108.52001953;PE;NORDESTE
PERNAMBUCO;Santa Cruz da Baixa Verde;12209;36680.328125;3004.37011719;PE;NORDESTE
PERNAMBUCO;Santa Cruz do Capibaribe;80330;408839.375;5089.5;PE;NORDESTE
PERNAMBUCO;Canhotinho;24847;92529.078125;3723.94995117;PE;NORDESTE
PERNAMBUCO;Verdejante;10098;37193.05078125;3683.20996094;PE;NORDESTE
PERNAMBUCO;Caetes;26386;93925.2890625;3559.65991211;PE;NORDESTE
PERNAMBUCO;Altinho;22427;80618.5546875;3594.70996094;PE;NORDESTE
PERNAMBUCO;Floresta;28100;204670.65625;7283.64990234;PE;NORDESTE
PERNAMBUCO;Paudalho;47521;222534.765625;4682.87011719;PE;NORDESTE
PERNAMBUCO;Afranio;17445;65477.71484375;3753.37988281;PE;NORDESTE
PERNAMBUCO;Garanhuns;131313;949338.9375;7229.58984375;PE;NORDESTE
PERNAMBUCO;Cedro;10784;43993.83984375;4079.55004883;PE;NORDESTE
PERNAMBUCO;Barreiros;43911;171023.03125;3894.77001953;PE;NORDESTE
PERNAMBUCO;Feira Nova;20052;70406.28125;3511.18994141;PE;NORDESTE
PERNAMBUCO;Moreno;55659;257636.234375;4628.83007812;PE;NORDESTE
PERNAMBUCO;Ouricuri;66978;266451.5;3978.18994141;PE;NORDESTE
PERNAMBUCO;Cortes;11712;78022.34375;6661.74023438;PE;NORDESTE
PERNAMBUCO;Inaja;14729;67166.828125;4560.18017578;PE;NORDESTE
PERNAMBUCO;Itaquitinga;15507;71829.3203125;4632.06005859;PE;NORDESTE
PERNAMBUCO;Cabo de Santo Agostinho;171583;3826487.25;22301.08984375;PE;NORDESTE
PERNAMBUCO;Oroco;14279;101487.140625;7107.43994141;PE;NORDESTE
PERNAMBUCO;Vertentes;18186;65295.19921875;3590.40991211;PE;NORDESTE
PERNAMBUCO;Terezinha;6774;26299.45703125;3882.40991211;PE;NORDESTE
PERNAMBUCO;Carpina;68070;427632.9375;6282.25;PE;NORDESTE
PERNAMBUCO;Ingazeira;4561;21623.85351562;4741.02978516;PE;NORDESTE
PERNAMBUCO;Exu;31086;122558.078125;3942.55004883;PE;NORDESTE
PERNAMBUCO;Sao Bento do Una;49372;267400.34375;5416.02978516;PE;NORDESTE
PERNAMBUCO;Brejao;9780;50748.40234375;5189.0;PE;NORDESTE
PERNAMBUCO;Aracoiaba;17484;54776.1953125;3132.92993164;PE;NORDESTE
PERNAMBUCO;Quipapa;25603;98738.21875;3856.51000977;PE;NORDESTE
PERNAMBUCO;Paranatama;12441;52088.41796875;4186.83984375;PE;NORDESTE
PERNAMBUCO;Sao Benedito do Sul;10838;38045.48828125;3510.37988281;PE;NORDESTE
PERNAMBUCO;Macaparana;24031;96728.0078125;4025.12988281;PE;NORDESTE
PERNAMBUCO;Custodia;33874;161101.578125;4755.91015625;PE;NORDESTE
PERNAMBUCO;Itambe;36126;175518.515625;4858.50976562;PE;NORDESTE
PERNAMBUCO;Cumaru;13812;65920.3203125;4772.68017578;PE;NORDESTE
PERNAMBUCO;Camocim de Sao Felix;16574;67847.71875;4093.62011719;PE;NORDESTE
PERNAMBUCO;Sao Jose do Egito;31792;140408.234375;4416.45996094;PE;NORDESTE
PERNAMBUCO;Riacho das Almas;18930;88251.09375;4661.97021484;PE;NORDESTE
PERNAMBUCO;Ibimirim;29018;122712.40625;4228.83984375;PE;NORDESTE
PERNAMBUCO;Sao Joao;22087;94844.265625;4294.12011719;PE;NORDESTE
PERNAMBUCO;Sao Vicente Ferrer;17333;73439.6015625;4236.97998047;PE;NORDESTE
PERNAMBUCO;Casinhas;14798;51537.203125;3482.70996094;PE;NORDESTE
PERNAMBUCO;Terra Nova;9801;73080.0390625;7456.39013672;PE;NORDESTE
PERNAMBUCO;Dormentes;16462;72215.515625;4386.79980469;PE;NORDESTE
PERNAMBUCO;Sao Caitano;36336;129669.0;3568.61010742;PE;NORDESTE
PERNAMBUCO;Trindade;26250;108724.109375;4141.87011719;PE;NORDESTE
PERNAMBUCO;Bom Conselho;45250;194511.734375;4298.60009766;PE;NORDESTE
PERNAMBUCO;Mirandiba;13810;58800.2265625;4257.79980469;PE;NORDESTE
PERNAMBUCO;Carnaiba;19155;65659.7578125;3427.81005859;PE;NORDESTE
PERNAMBUCO;Timbauba;51770;385873.625;7453.60986328;PE;NORDESTE
PERNAMBUCO;Gameleira;27823;102698.8984375;3691.14990234;PE;NORDESTE
PARA;Afua;32633;100038.40625;3065.56005859;PA;NORTE
PARA;Tome-Acu;48607;226379.46875;4657.33984375;PA;NORTE
PARA;Cachoeira do Arari;20411;62800.12890625;3076.7800293;PA;NORTE
PARA;Braganca;107060;382807.5625;3575.63989258;PA;NORTE
PARA;Breu Branco;52200;282525.6875;5412.37011719;PA;NORTE
PARA;Aveiro;20266;54393.734375;2683.98999023;PA;NORTE
PARA;Maraba;203049;3058909.0;15064.87988281;PA;NORTE
PARA;Portel;48945;166577.46875;3403.36010742;PA;NORTE
PARA;Breves;101094;300338.15625;2970.87988281;PA;NORTE
PARA;Nova Esperanca do Piria;24062;69204.703125;2876.10009766;PA;NORTE
PARA;Ruropolis;36068;107944.171875;2992.80004883;PA;NORTE
PARA;Novo Repartimento;55762;237766.78125;4263.95996094;PA;NORTE
PARA;Nova Timboteua;12677;44749.25390625;3529.95996094;PA;NORTE
PARA;Sapucaia;5609;43872.1953125;7821.75;PA;NORTE
PARA;Tucurui;96010;2170090.0;22602.75;PA;NORTE
PARA;Cachoeira do Piria;18777;47205.38671875;2514.0;PA;NORTE
PARA;Capitao Poco;52797;160230.15625;3034.83007812;PA;NORTE
PARA;Prainha;26570;109358.3515625;4115.85986328;PA;NORTE
PARA;Monte Alegre;63941;253144.65625;3959.04003906;PA;NORTE
PARA;Palestina do Para;7301;30205.0859375;4137.12011719;PA;NORTE
PARA;Bom Jesus do Tocantins;13593;63053.15234375;4638.64990234;PA;NORTE
PARA;Mae do Rio;29087;144473.65625;4966.95019531;PA;NORTE
PARA;Sao Felix do Xingu;67208;373894.5;5563.24023438;PA;NORTE
PARA;Curuca;36748;106017.2265625;2884.97998047;PA;NORTE
PARA;Anapu;20421;77226.921875;3781.73999023;PA;NORTE
PARA;Ponta de Pedras;26445;76088.96875;2877.25;PA;NORTE
PARA;Santana do Araguaia;55033;286106.03125;5198.81005859;PA;NORTE
PARA;Santa Luzia do Para;18417;58426.12890625;3172.39990234;PA;NORTE
PARA;Floresta do Araguaia;15629;178405.46875;11415.03027344;PA;NORTE
PARA;Curua;12984;51835.18359375;3992.23999023;PA;NORTE
PARA;Viseu;55512;158801.546875;2860.66992188;PA;NORTE
PARA;Canaa dos Carajas;27675;852967.1875;30820.859375;PA;NORTE
PARA;Inhangapi;10377;32318.24804688;3114.40991211;PA;NORTE
PARA;Rondon do Para;47772;244986.21875;5128.24023438;PA;NORTE
PARA;Soure;22459;81680.953125;3636.88989258;PA;NORTE
PARA;Gurupa;25511;79299.140625;3108.42993164;PA;NORTE
PARA;Anajas;27386;62534.5625;2283.44995117;PA;NORTE
PARA;Ourem;15841;49183.3671875;3104.81005859;PA;NORTE
PARA;Porto de Moz;28091;76142.9296875;2710.58007812;PA;NORTE
PARA;Igarape-Acu;35241;106980.84375;3035.68994141;PA;NORTE
PARA;Ourilandia do Norte;21327;218164.859375;10229.50976562;PA;NORTE
PARA;Nova Ipixuna;15097;53906.359375;3570.66992188;PA;NORTE
PARA;Parauapebas;152777;5617969.5;36772.3515625;PA;NORTE
PARA;Aurora do Para;22315;86019.953125;3854.80004883;PA;NORTE
PARA;Abaetetuba;139819;456256.9375;3263.19995117;PA;NORTE
PARA;Juruti;35530;272503.25;7669.66992188;PA;NORTE
PARA;Colares;11433;37286.609375;3261.31005859;PA;NORTE
PARA;Terra Santa;16004;55202.80859375;3449.31005859;PA;NORTE
PARA;Chaves;20506;68304.5390625;3330.94995117;PA;NORTE
PARA;Altamira;98750;608372.75;6160.74023438;PA;NORTE
PARA;Primavera;10993;31326.78710938;2849.69995117;PA;NORTE
PARA;Abel Figueiredo;6967;42869.5;6153.22021484;PA;NORTE
PARA;Melgaco;17657;49263.66796875;2790.04003906;PA;NORTE
PARA;Curionopolis;17944;85909.015625;4787.62011719;PA;NORTE
PARA;Mocajuba;24695;78208.3984375;3166.9699707;PA;NORTE
PARA;Ulianopolis;36020;172814.859375;4797.75;PA;NORTE
PARA;Rio Maria;17437;171342.984375;9826.40039062;PA;NORTE
PARA;Salinopolis;39184;156126.578125;3984.44995117;PA;NORTE
PARA;Salvaterra;18124;69514.453125;3835.48999023;PA;NORTE
PARA;Barcarena;92567;3287297.25;35512.62890625;PA;NORTE
PARA;Belterra;12671;68352.0703125;5394.37011719;PA;NORTE
PARA;Sao Francisco do Para;11743;52004.66796875;4428.56982422;PA;NORTE
PARA;Augusto Correa;39317;111036.953125;2824.14990234;PA;NORTE
PARA;Trairao;17134;69021.6796875;4028.35009766;PA;NORTE
PARA;Paragominas;97350;878875.1875;9027.99023438;PA;NORTE
PARA;Vigia;46205;164092.5625;3551.39990234;PA;NORTE
PARA;Itupiranga;41541;188305.25;4533.0;PA;NORTE
PARA;Castanhal;161497;1216351.375;7531.72998047;PA;NORTE
PARA;Moju;68600;234566.484375;3419.34008789;PA;NORTE
PARA;Cumaru do Norte;11890;81871.8359375;6885.77001953;PA;NORTE
PARA;Bonito;12013;36021.890625;2998.58007812;PA;NORTE
PARA;Picarra;13140;76790.75;5844.04980469;PA;NORTE
PARA;Tailandia;72720;351910.1875;4839.25;PA;NORTE
PARA;Magalhaes Barata;7895;23328.38085938;2954.83007812;PA;NORTE
PARA;Bagre;20386;45750.63671875;2244.2199707;PA;NORTE
PARA;Sao Joao da Ponta;5038;17295.59179688;3433.0300293;PA;NORTE
PARA;Capanema;64429;407624.25;6326.72021484;PA;NORTE
PARA;Conceicao do Araguaia;47237;230119.125;4871.58984375;PA;NORTE
PARA;Peixe-Boi;7916;23817.72460938;3008.81005859;PA;NORTE
PARA;Obidos;48429;205298.015625;4239.14990234;PA;NORTE
PARA;Dom Eliseu;39088;229661.15625;5875.49023438;PA;NORTE
PARA;Sao Geraldo do Araguaia;25027;130322.4453125;5207.27001953;PA;NORTE
PARA;Novo Progresso;21504;150373.875;6992.83007812;PA;NORTE
PARA;Redencao;67064;573767.6875;8555.51953125;PA;NORTE
PARA;Oriximina;58683;852071.4375;14519.90039062;PA;NORTE
PARA;Baiao;28299;105948.2578125;3743.88989258;PA;NORTE
PARA;Senador Jose Porfirio;14434;50105.02734375;3471.32006836;PA;NORTE
PARA;Tucuma;27691;244780.0625;8839.70019531;PA;NORTE
PARA;Terra Alta;10580;27078.78710938;2559.42993164;PA;NORTE
PARA;Irituia;30552;81347.4296875;2662.59008789;PA;NORTE
PARA;Sao Caetano de Odivelas;16862;58551.58984375;3472.39990234;PA;NORTE
PARA;Limoeiro do Ajuru;24967;78205.4921875;3132.35009766;PA;NORTE
PARA;Marituba;101158;518739.1875;5128.00976562;PA;NORTE
PARA;Santa Maria das Barreiras;17778;92045.8671875;5177.52001953;PA;NORTE
PARA;Acara;48501;240422.15625;4957.06005859;PA;NORTE
PARA;Eldorado dos Carajas;29251;161438.78125;5519.08984375;PA;NORTE
PARA;Jacareacanga;41487;80748.671875;1946.35998535;PA;NORTE
PARA;Quatipuru;13459;47786.7421875;3550.54003906;PA;NORTE
PARA;Marapanim;28011;95740.6484375;3417.9699707;PA;NORTE
PARA;Almeirim;31192;345153.5625;11065.45019531;PA;NORTE
PARA;Muana;30568;72737.625;2379.54003906;PA;NORTE
PARA;Xinguara;40529;419696.09375;10355.45019531;PA;NORTE
PARA;Santarem Novo;6347;21127.81835938;3328.79003906;PA;NORTE
PARA;Sao Sebastiao da Boa Vista;21874;54654.15625;2498.59008789;PA;NORTE
PARA;Curralinho;27543;55652.5234375;2020.56994629;PA;NORTE
PARA;Sao Domingos do Capim;27923;85305.6875;3055.0300293;PA;NORTE
PARA;Uruara;33782;181708.8125;5378.87011719;PA;NORTE
PARA;Ananindeua;505512;3243369.5;6416.00976562;PA;NORTE
PARA;Sao Joao de Pirabas;19900;66196.484375;3326.45996094;PA;NORTE
PARA;Santa Barbara do Para;14740;59371.12109375;4027.88989258;PA;NORTE
PARA;Santa Cruz do Arari;6280;22389.1171875;3565.14990234;PA;NORTE
PARA;Garrafao do Norte;25538;74992.078125;2936.48999023;PA;NORTE
PARA;Itaituba;127848;604472.25;4728.04980469;PA;NORTE
PARA;Sao Joao do Araguaia;11923;42977.30078125;3604.57006836;PA;NORTE
PARA;Tracuateua;27825;69502.9765625;2497.86010742;PA;NORTE
PARA;Jacunda;55900;221262.140625;3958.17993164;PA;NORTE
PARA;Igarape-Miri;57003;156092.75;2738.33007812;PA;NORTE
PARA;Sao Domingos do Araguaia;22063;92794.3046875;4205.87988281;PA;NORTE
PARA;Pacaja;41953;158200.59375;3770.89990234;PA;NORTE
PARA;Cameta;117099;328735.40625;2807.33007812;PA;NORTE
PARA;Maracana;29417;94502.7109375;3212.52001953;PA;NORTE
PARA;Goianesia do Para;29164;127624.2265625;4376.08984375;PA;NORTE
PARA;Santa Isabel do Para;55570;277844.90625;4999.91015625;PA;NORTE
PARA;Pau_D'Arco;6522;36384.5546875;5578.74023438;PA;NORTE
PARA;Brejo Grande do Araguaia;7688;32709.0234375;4254.56005859;PA;NORTE
PARA;Medicilandia;23682;134716.71875;5688.56982422;PA;NORTE
PARA;Alenquer;57067;208143.0625;3647.35009766;PA;NORTE
PARA;Placas;19592;63461.06640625;3239.12988281;PA;NORTE
PARA;Belem;1437600;16526989.0;11496.24023438;PA;NORTE
PARA;Santo Antonio do Taua;26855;104139.125;3877.83007812;PA;NORTE
PARA;Bujaru;23654;73291.046875;3098.45996094;PA;NORTE
PARA;Benevides;46611;519243.1875;11139.9296875;PA;NORTE
PARA;Concordia do Para;22251;85260.5703125;3831.76000977;PA;NORTE
PARA;Brasil Novo;19754;78731.859375;3985.62011719;PA;NORTE
PARA;Ipixuna do Para;44396;220101.859375;4957.70019531;PA;NORTE
PARA;Agua Azul do Norte;31216;187433.203125;6004.39990234;PA;NORTE
PARA;Vitoria do Xingu;9664;68070.3671875;7043.70996094;PA;NORTE
PARA;Santarem;276665;1765658.375;6381.93994141;PA;NORTE
PARA;Bannach;3947;30876.3671875;7822.74023438;PA;NORTE
PARA;Sao Miguel do Guama;44818;171330.625;3822.81005859;PA;NORTE
PARA;Oeiras do Para;26796;89607.3984375;3344.06005859;PA;NORTE
PARA;Santa Maria do Para;23202;99888.1484375;4305.14990234;PA;NORTE
PARA;Faro;19585;40236.5703125;2054.45996094;PA;NORTE
SERGIPE;Amparo de Sao Francisco;2268;12769.73339844;5630.39013672;SE;NORDESTE
SERGIPE;Brejo Grande;8086;39924.37890625;4937.47021484;SE;NORDESTE
SERGIPE;Tomar do Geru;13717;62506.4609375;4556.85986328;SE;NORDESTE
SERGIPE;Santana do Sao Francisco;6861;30641.17382812;4465.99023438;SE;NORDESTE
SERGIPE;Indiaroba;18126;86033.2578125;4746.39990234;SE;NORDESTE
SERGIPE;Poco Redondo;30249;138586.828125;4581.52978516;SE;NORDESTE
SERGIPE;Areia Branca;16733;86116.2890625;5146.49023438;SE;NORDESTE
SERGIPE;Pacatuba;12870;153896.0;11957.73046875;SE;NORDESTE
SERGIPE;Maruim;15582;157533.96875;10110.0;SE;NORDESTE
SERGIPE;Telha;2969;16041.54199219;5403.00976562;SE;NORDESTE
SERGIPE;Poco Verde;21882;98134.265625;4484.70019531;SE;NORDESTE
SERGIPE;Itabaiana;86564;665967.625;7693.35986328;SE;NORDESTE
SERGIPE;Sao Domingos;10555;49973.58984375;4734.58984375;SE;NORDESTE
SERGIPE;Japoata;14027;77486.8359375;5524.12011719;SE;NORDESTE
SERGIPE;Santo Amaro das Brotas;12140;67334.578125;5546.50976562;SE;NORDESTE
SERGIPE;Canhoba;4025;21683.1015625;5387.10986328;SE;NORDESTE
SERGIPE;Macambira;6554;29790.82617188;4545.43994141;SE;NORDESTE
SERGIPE;Campo do Brito;16745;83699.1015625;4998.45019531;SE;NORDESTE
SERGIPE;Nossa Senhora das Dores;24747;144145.140625;5824.75;SE;NORDESTE
SERGIPE;Siriri;7946;77082.734375;9700.8203125;SE;NORDESTE
SERGIPE;Sao Francisco;3007;16125.22753906;5362.56005859;SE;NORDESTE
SERGIPE;General Maynard;2907;13834.29785156;4758.95996094;SE;NORDESTE
SERGIPE;Aracaju;544039;7069448.0;12994.37988281;SE;NORDESTE
SERGIPE;Pinhao;5809;31870.4765625;5486.39990234;SE;NORDESTE
SERGIPE;Feira Nova;5875;32150.49804688;5472.43017578;SE;NORDESTE
SERGIPE;Muribeca;7466;42030.453125;5629.58007812;SE;NORDESTE
SERGIPE;SANTA LUZIA DO ITANHY;13502;80919.0703125;5993.12011719;SE;NORDESTE
SERGIPE;Salgado;19101;90880.03125;4757.87011719;SE;NORDESTE
SERGIPE;Caninde de Sao Francisco;23005;907687.375;39456.08984375;SE;NORDESTE
SERGIPE;Capela;28960;374330.78125;12925.79003906;SE;NORDESTE
SERGIPE;Divina Pastora;4448;86425.0546875;19430.08984375;SE;NORDESTE
SERGIPE;Pedra Mole;2878;17142.58007812;5956.41992188;SE;NORDESTE
SERGIPE;Propria;28520;225039.484375;7890.58984375;SE;NORDESTE
SERGIPE;Sao Cristovao;75104;433014.0;5765.52001953;SE;NORDESTE
SERGIPE;Carira;19708;139752.40625;7091.14990234;SE;NORDESTE
SERGIPE;Itabi;4827;29564.81640625;6124.87988281;SE;NORDESTE
SERGIPE;Pedrinhas;8709;37565.15625;4313.37011719;SE;NORDESTE
SERGIPE;Nossa Senhora da Gloria;30804;244753.5;7945.50976562;SE;NORDESTE
SERGIPE;Carmopolis;12610;295503.3125;23434.0390625;SE;NORDESTE
SERGIPE;Rosario do Catete;8965;503797.625;56196.05078125;SE;NORDESTE
SERGIPE;Monte Alegre de Sergipe;13817;69754.8125;5048.47998047;SE;NORDESTE
SERGIPE;Malhador;12124;54451.6484375;4491.22998047;SE;NORDESTE
SERGIPE;Malhada dos Bois;3830;23457.98046875;6124.79980469;SE;NORDESTE
SERGIPE;Tobias Barreto;49261;243702.859375;4947.18017578;SE;NORDESTE
SERGIPE;Sao Miguel do Aleixo;3813;23908.3203125;6270.20996094;SE;NORDESTE
SERGIPE;Ribeiropolis;16194;113096.484375;6983.85009766;SE;NORDESTE
SERGIPE;Estancia;63582;793643.5625;12482.20996094;SE;NORDESTE
SERGIPE;Riachuelo;9466;97857.0703125;10337.74023438;SE;NORDESTE
SERGIPE;Cumbe;3870;21582.24414062;5576.81005859;SE;NORDESTE
SERGIPE;Gracho Cardoso;5732;31583.64453125;5510.06005859;SE;NORDESTE
SERGIPE;Pirambu;8608;45362.34375;5269.79003906;SE;NORDESTE
SERGIPE;Porto da Folha;27456;145578.5;5302.25;SE;NORDESTE
SERGIPE;Nossa Senhora do Socorro;155334;1421083.875;9148.5703125;SE;NORDESTE
SERGIPE;Itaporanga D'Ajuda;29347;379600.34375;12934.88964844;SE;NORDESTE
SERGIPE;Laranjeiras;24714;836599.625;33851.23828125;SE;NORDESTE
SERGIPE;Japaratuba;16046;261663.78125;16307.09960938;SE;NORDESTE
SERGIPE;Nossa Senhora Aparecida;8813;82828.265625;9398.41992188;SE;NORDESTE
SERGIPE;ARAUA;12042;63633.421875;5284.29003906;SE;NORDESTE
SERGIPE;Neopolis;19538;131290.34375;6719.74023438;SE;NORDESTE
SERGIPE;Riachao do Dantas;19588;96153.5625;4908.79980469;SE;NORDESTE
SERGIPE;Cristinapolis;16131;81554.1328125;5055.74023438;SE;NORDESTE
SERGIPE;Barra dos Coqueiros;19998;168902.9375;8445.99023438;SE;NORDESTE
SERGIPE;Moita Bonita;11269;49436.9140625;4386.97998047;SE;NORDESTE
SERGIPE;Itabaianinha;38850;182475.3125;4696.91992188;SE;NORDESTE
SERGIPE;UMBAUBA;21397;118739.953125;5549.37011719;SE;NORDESTE
SERGIPE;Aquidaba;19890;103898.78125;5223.66992188;SE;NORDESTE
SERGIPE;Ilha das Flores;8906;38105.6328125;4278.64990234;SE;NORDESTE
SERGIPE;Simao Dias;38343;238324.46875;6215.58984375;SE;NORDESTE
SERGIPE;Santa Rosa de Lima;3996;21898.6953125;5480.14990234;SE;NORDESTE
SERGIPE;Gararu;11999;63070.28515625;5256.29980469;SE;NORDESTE
